,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,Solar field design power,Tower height,Max allowable flux,H:D ratio,n_panel
0,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.05
1,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.1
2,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.15
3,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.2
4,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.25
5,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.3
6,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.35
7,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.4
8,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.45
9,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.5
10,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.55
11,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.6
12,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.65
13,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.7
14,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.75
15,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.8
16,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.85
17,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.9
18,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,0.95
19,30.0,8.0,15.0,0.4339796860572484,0.5334959318481807,0.854115606171624,0.744186046511628,0.14453584018801408,0.6145864040170064,0.09606261548376346,0.7876543562804446,0.5525233560858267,1.0
20,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.05
21,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.1
22,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.15
23,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.2
24,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.25
25,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.3
26,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.35
27,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.4
28,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.45
29,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.5
30,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.55
31,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.6
32,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.65
33,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.7
34,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.75
35,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.8
36,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.85
37,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.9
38,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,0.95
39,15.0,12.0,11.0,0.0,0.913499410987515,0.1762265751937316,0.619186046511628,0.6415981198589894,0.17553566104322685,0.8170711069302792,0.6772707789563415,0.67408148255095,1.0
40,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.05
41,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.1
42,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.15
43,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.2
44,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.25
45,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.3
46,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.35
47,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.4
48,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.45
49,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.5
50,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.55
51,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.6
52,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.65
53,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.7
54,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.75
55,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.8
56,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.85
57,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.9
58,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,0.95
59,19.0,4.0,5.0,0.0,0.05249698569149518,0.2212177149960381,0.30523255813953487,0.3419506462984724,0.18291671560623388,0.951366406989639,0.18021015370469165,0.5113210883614994,1.0
60,28.0,9.0,6.0,0.5161588180978762,0.24330519227655945,0.23017999812020404,0.25,0.7461809635722677,0.4171449009673199,0.7863428465449757,0.45961464250244244,0.5083861520449552,0.05
61,28.0,9.0,6.0,0.5161588180978762,0.24330519227655945,0.23017999812020404,0.25,0.7461809635722677,0.4171449009673199,0.7863428465449757,0.45961464250244244,0.5083861520449552,0.1
62,28.0,9.0,6.0,0.5161588180978762,0.24330519227655945,0.23017999812020404,0.25,0.7461809635722677,0.4171449009673199,0.7863428465449757,0.45961464250244244,0.5083861520449552,0.15
63,28.0,9.0,6.0,0.5161588180978762,0.24330519227655945,0.23017999812020404,0.25,0.7461809635722677,0.4171449009673199,0.7863428465449757,0.45961464250244244,0.5083861520449552,0.2
64,28.0,9.0,6.0,0.5161588180978762,0.24330519227655945,0.23017999812020404,0.25,0.7461809635722677,0.4171449009673199,0.7863428465449757,0.45961464250244244,0.5083861520449552,0.25
65,28.0,9.0,6.0,0.5161588180978762,0.24330519227655945,0.23017999812020404,0.25,0.7461809635722677,0.4171449009673199,0.7863428465449757,0.45961464250244244,0.5083861520449552,0.3
66,28.0,9.0,6.0,0.5161588180978762,0.24330519227655945,0.23017999812020404,0.25,0.7461809635722677,0.4171449009673199,0.7863428465449757,0.45961464250244244,0.5083861520449552,0.35
67,28.0,9.0,6.0,0.5161588180978762,0.24330519227655945,0.23017999812020404,0.25,0.7461809635722677,0.4171449009673199,0.7863428465449757,0.45961464250244244,0.5083861520449552,0.4
