,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.14114018413505125,0.0,0.0,0.014173733017586853,0.16603058321638345,0.0,0.13319773745577693,0.0,0.0,0.0,0.14270400809290024,0.0,0.0,0.1293072539114401,0.10652048647888018,0.0,0.10102179376918666,0.12163583768900535,0.0,0.0,0.0,0.091030119176731,0.0,0.0,0.1404006582126575,0.10613909966051611,0.0,0.0006670347523662738,0.0,0.0,0.15819328812935182,0.0,0.0,0.0,0.0,0.05334120895570031,0.12268237746750152,0.0,0.02648849653625287,0.12999587814661928,0.16689232037807936,0.05648714015914033,0.0,0.03671522246987677,0.0,0.0,0.10906599070435402,0.00295999258442789,0.0,0.12582671934719908,0.0,0.0,0.1804136790080726,0.05701230618013945,0.0,0.03353315041384156,0.0,0.0,0.0,0.0,0.0,0.0,0.17923777117206688,0.0,0.0,0.0,0.08499603909940366,0.16022263424945973,0.0,0.12157965170993126,0.0,0.0,0.0,0.0,0.0,0.0,0.09888278166908926,0.0,0.0,0.14496006430085037
1,0.2501192464217338,0.0,0.0,0.028624963171004547,0.3390279715293638,0.0,0.27664892022806536,0.0,0.0,0.0,0.29024259307675343,0.0,0.0,0.26710008875187574,0.21619157653779786,0.0,0.2084813884360611,0.25088760129035304,0.0,0.0,0.0,0.18893715079196938,0.0,0.0,0.2849755157684572,0.22001851862481883,0.0,0.0012998536164625799,0.0,0.0,0.32798172799659514,0.0,0.0,0.0,0.0,0.1088826226130511,0.25328463335421675,0.0,0.05355505188660616,0.26101415483012963,0.33753223886735395,0.11454072329148904,0.0,0.07650648783321447,0.0,0.0,0.22301280371280077,0.006164011362001889,0.0,0.25932259383354245,0.0,0.0,0.36316124215292195,0.11837945864230104,0.0,0.06762351495623854,0.0,0.0,0.0,0.0,0.0,0.0,0.35956353847642386,0.0,0.0,0.0,0.17848848615115404,0.32670317225631507,0.0,0.24588456682007645,0.0,0.0,0.0,0.0,0.0,0.0,0.20497002185146593,0.0,0.0,0.29901862970287474
2,0.42739236074871706,0.0,0.0,0.04894928124396955,0.5839949924306437,0.0,0.4723230001096141,0.0,0.0,0.0,0.4979762961739101,0.0,0.0,0.461371651738817,0.3688755861197977,0.0,0.3525981306660204,0.43417293510315924,0.0,0.0,0.0,0.32805369837744897,0.0,0.0,0.4864910719281806,0.37788055746232435,0.0,0.002144871583938225,0.0,0.0,0.5673563037696516,0.0,0.0,0.0,0.0,0.18389454026475344,0.437251456787104,0.0,0.09000203044124434,0.44442505243300373,0.5776063503468906,0.19558799910028443,0.0,0.13034597088814878,0.0,0.0,0.38078939840146536,0.010473351835940236,0.0,0.44827722256698893,0.0,0.0,0.6208614455098691,0.20117971280079874,0.0,0.11374447014509916,0.0,0.0,0.0,0.0,0.0,0.0,0.6123807753805102,0.0,0.0,0.0,0.30742291288349816,0.5610999699144773,0.0,0.42095091605740015,0.0,0.0,0.0,0.0,0.0,0.0,0.34823812554516775,0.0,0.0,0.5175450121627588
3,0.5885297121294283,0.0,0.0,0.06771944359630212,0.8099256851754989,0.0,0.6513985243175319,0.0,0.0,0.0,0.6889646454152065,0.0,0.0,0.6419212695371068,0.5090999928921476,0.0,0.48474308690159046,0.6057950939192551,0.0,0.0,0.0,0.4544579736630134,0.0,0.0,0.6677382412498654,0.5193522523532467,0.0,0.0029922143591211083,0.0,0.0,0.789468100996808,0.0,0.0,0.0,0.0,0.2574164678497166,0.6079876606013649,0.0,0.12804533590920542,0.6148219233052922,0.8005081047190072,0.2693104088959392,0.0,0.18003067747885707,0.0,0.0,0.5238627160927372,0.014439418062714834,0.0,0.6193646026414573,0.0,0.0,0.8585495433222087,0.27746958392324067,0.0,0.16225054642937434,0.0,0.0,0.0,0.0,0.0,0.0,0.8473444009416553,0.0,0.0,0.0,0.42605332526568274,0.779469731129415,0.0,0.5845103757588739,0.0,0.0,0.0,0.0,0.0,0.0,0.48118638178392176,0.0,0.0,0.7133661683174652
4,0.6719464617574876,0.0,0.0,0.07754409960012006,0.9269195356411523,0.0,0.7478573218389253,0.0,0.0,0.0,0.7878081523263109,0.0,0.0,0.7390460950118346,0.5859124306848504,0.0,0.5612627889763053,0.6992448729383849,0.0,0.0,0.0,0.5169776596883795,0.0,0.0,0.7559215552974329,0.590900317129362,0.0,0.0036288272436414827,0.0,0.0,0.9077669634490415,0.0,0.0,0.0,0.0,0.3070852598734053,0.6997550881641061,0.0,0.15966504747788246,0.7066536957338986,0.9197359428869389,0.30657967985222345,0.0,0.20838838117513703,0.0,0.0,0.5970511171079271,0.01671260842074596,0.0,0.7030727473010149,0.0,0.0,0.9817035457491262,0.3204967823543207,0.0,0.2027885849798939,0.0,0.0,0.0,0.0,0.0,0.0,0.973604291211929,0.0,0.0,0.0,0.4902314474085,0.8979071472356775,0.0,0.6734438966883871,0.0,0.0,0.0,0.0,0.0,0.0,0.5573709549441095,0.0,0.0,0.8067504904535596
5,0.677263910667484,0.0,0.0,0.07825811855618717,0.9348182728575538,0.0,0.7561585045354254,0.0,0.0,0.0,0.7943860534713973,0.0,0.0,0.7483444751486216,0.6018659938587576,0.0,0.5774565144506653,0.7089133055237263,0.0,0.0,0.0,0.5191388866900025,0.0,0.0,0.7570107202135471,0.5973502192216084,0.0,0.003967086893174326,0.0,0.0,0.9163676123173019,0.0,0.0,0.0,0.0,0.3236254224401804,0.7087763938452089,0.0,0.1799617671641318,0.7154092820127063,0.9301084662061365,0.30835764865271936,0.0,0.21340911179180438,0.0,0.0,0.602323054500469,0.017085665154229827,0.0,0.7047692055117806,0.0,0.0,0.9888259637446684,0.32617214063245775,0.0,0.2288540963242166,0.0,0.0,0.0,0.0,0.0,0.0,0.9849972309612015,0.0,0.0,0.0,0.4965437063651198,0.9087816694441756,0.0,0.6823951453990628,0.0,0.0,0.0,0.0,0.0,0.0,0.5685334979300612,0.0,0.0,0.8101531738340646
6,0.6513968883707855,0.0,0.0,0.07524835271155601,0.9004987091113074,0.0,0.726148110315195,0.0,0.0,0.0,0.7648769031536978,0.0,0.0,0.7191321964039712,0.5943128072012536,0.0,0.5629584974471009,0.6803025660556596,0.0,0.0,0.0,0.5008590336747759,0.0,0.0,0.7300690849791999,0.5808289346968635,0.0,0.004066448142236927,0.0,0.0,0.8771724878626459,0.0,0.0,0.0,0.0,0.31736718856318336,0.6816178074546692,0.0,0.1877060746702517,0.6871956078444801,0.8926649626036312,0.29710759655838365,0.0,0.20720449683740869,0.0,0.0,0.5825978880873242,0.016501943626372924,0.0,0.679787085576856,0.0,0.0,0.9497302140537026,0.31369071034239465,0.0,0.23893084315814178,0.0,0.0,0.0,0.0,0.0,0.0,0.9456158531675415,0.0,0.0,0.0,0.47697759254246475,0.8698167421610337,0.0,0.6548704830400607,0.0,0.0,0.0,0.0,0.0,0.0,0.5470777359359607,0.0,0.0,0.7894078008216688
7,0.6340071111668195,0.0,0.0,0.07310620431235984,0.8782696398180844,0.0,0.7073546885892208,0.0,0.0,0.0,0.7457875373623624,0.0,0.0,0.6983316639685332,0.5867759113028255,0.0,0.5464718286977143,0.6582367899460573,0.0,0.0,0.0,0.490008420717625,0.0,0.0,0.7160253508993452,0.5685903701436317,0.0,0.004047098886963879,0.0,0.0,0.8507660968942516,0.0,0.0,0.0,0.0,0.306907711155221,0.6622249961676215,0.0,0.186272005960624,0.6663312749757443,0.8652389800759127,0.29026083333540775,0.0,0.20216594196484697,0.0,0.0,0.5708569413609749,0.015991950358811277,0.0,0.6659136506135345,0.0,0.0,0.9242330780587941,0.30418166377328404,0.0,0.23741580738508736,0.0,0.0,0.0,0.0,0.0,0.0,0.9168438856681921,0.0,0.0,0.0,0.4625407442589592,0.8408131194809603,0.0,0.6340762532046119,0.0,0.0,0.0,0.0,0.0,0.0,0.5298623783802576,0.0,0.0,0.7785756099965452
8,0.6367295559318011,0.0,0.0,0.07346627829206928,0.8852060701744561,0.0,0.7149316009726424,0.0,0.0,0.0,0.7521779092889088,0.0,0.0,0.7050486163243814,0.5822440320369602,0.0,0.5376029581039463,0.6631690132991149,0.0,0.0,0.0,0.4930956746451701,0.0,0.0,0.7221514538543662,0.5651050569079173,0.0,0.004001507056107856,0.0,0.0,0.8606354509356341,0.0,0.0,0.0,0.0,0.3021177620578451,0.6683653470237347,0.0,0.18194827383578766,0.6707049664815143,0.8710695903990495,0.2928039142492288,0.0,0.2022035343811852,0.0,0.0,0.575221050570509,0.01590515904739854,0.0,0.6708160738988558,0.0,0.0,0.9328974360660875,0.3044179687669519,0.0,0.23206600009776276,0.0,0.0,0.0,0.0,0.0,0.0,0.9232610469582598,0.0,0.0,0.0,0.4641660314766813,0.8476642524458775,0.0,0.6390533156850433,0.0,0.0,0.0,0.0,0.0,0.0,0.5299074505242434,0.0,0.0,0.778079196986449
9,0.649666789563045,0.0,0.0,0.07515683278025515,0.9051224128066002,0.0,0.7324163717742178,0.0,0.0,0.0,0.7699353263377331,0.0,0.0,0.7248030990168645,0.5796159253737991,0.0,0.5350463418298351,0.6830435938860978,0.0,0.0,0.0,0.5018732125349784,0.0,0.0,0.7359202186774413,0.5671917311602839,0.0,0.003972853095113,0.0,0.0,0.8851061611123674,0.0,0.0,0.0,0.0,0.3021171376931878,0.6865869058095705,0.0,0.17947509710560422,0.6872707863924046,0.8927187366203745,0.29973777424059356,0.0,0.2048908298731566,0.0,0.0,0.5866682664709757,0.01604593228447766,0.0,0.6828835851302232,0.0,0.0,0.956690318374704,0.308788751181243,0.0,0.22873364241597166,0.0,0.0,0.0,0.0,0.0,0.0,0.9465499561769718,0.0,0.0,0.0,0.47405498574606253,0.8700467973660172,0.0,0.6575663898882143,0.0,0.0,0.0,0.0,0.0,0.0,0.538460659332114,0.0,0.0,0.7825993573297978
