,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,Solar field design power,Tower height,Max allowable flux,H:D ratio,n_panel
0,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,1.0
1,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,2.0
2,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,3.0
3,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,4.0
4,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,5.0
5,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,6.0
6,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,7.0
7,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,8.0
8,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,9.0
9,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,10.0
10,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,11.0
11,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,12.0
12,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,13.0
13,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,14.0
14,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,15.0
15,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,16.0
16,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,17.0
17,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,18.0
18,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,19.0
19,11.0,1.0,11.0,964.0,72.25965767448619,72.45155297836195,35.0,15.9,523.5457191502892,162.9102651850596,0.9287643940703232,0.92869591089446,20.0
20,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,1.0
21,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,2.0
22,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,3.0
23,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,4.0
24,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,5.0
25,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,6.0
26,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,7.0
27,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,8.0
28,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,9.0
29,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,10.0
30,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,11.0
31,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,12.0
32,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,13.0
33,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,14.0
34,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,15.0
35,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,16.0
36,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,17.0
37,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,18.0
38,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,19.0
39,6.0,1.0,18.0,182.0,12.830077845599675,251.05899050548229,33.6,8.3,665.7036955070977,184.42654369306786,0.8816722028455171,0.9021556698697384,20.0
40,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,1.0
41,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,2.0
42,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,3.0
43,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,4.0
44,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,5.0
45,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,6.0
46,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,7.0
47,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,8.0
48,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,9.0
49,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,10.0
50,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,11.0
51,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,12.0
52,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,13.0
53,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,14.0
54,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,15.0
55,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,16.0
56,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,17.0
57,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,18.0
58,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,19.0
59,24.0,9.0,7.0,865.0,13.740886731941755,82.46080270083463,10.7,50.8,400.19426666379456,221.71947608836362,0.8956429734094988,0.9712458769055949,20.0
60,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,1.0
61,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,2.0
62,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,3.0
63,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,4.0
64,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,5.0
65,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,6.0
66,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,7.0
67,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,8.0
68,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,9.0
69,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,10.0
70,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,11.0
71,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,12.0
72,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,13.0
73,6.0,3.0,11.0,1040.0,60.96587584987579,42.83840881440557,29.7,13.4,552.2655893877084,171.18652243410938,0.8983197183528912,0.9765505521827812,14.0
